canonical_path,data_level,dataset,task,method,seed,rows,columns,source_path,source_sha256,canonical_sha256,status,transformation,intended_use,notes
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B9,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B9.csv,737d1beba4030354f979aebe5f1f5bd21198485806e61638d6277f5187db7f5e,737d1beba4030354f979aebe5f1f5bd21198485806e61638d6277f5187db7f5e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B1,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B1.csv,5e00f9a064fa537d1f2775e0c2f0ef3d3cee50ee9fb3057bae2731b0198fb25a,5e00f9a064fa537d1f2775e0c2f0ef3d3cee50ee9fb3057bae2731b0198fb25a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B10,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B10.csv,3759c8008811e5244ff364b2837e5d74e55f13cf1b0333ab078a1df13bea0e98,3759c8008811e5244ff364b2837e5d74e55f13cf1b0333ab078a1df13bea0e98,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B11B12,42,2751,120,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B11B12.csv,87c2a775d4b4d8b625f4f804c0aecb4f243a651533dbccff7597ec043c5c2fe9,87c2a775d4b4d8b625f4f804c0aecb4f243a651533dbccff7597ec043c5c2fe9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B2,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B2.csv,81d4c974e292cd2f65f51638dc138ba6bf43bd38d93f1930c47c48bfc5380eb0,81d4c974e292cd2f65f51638dc138ba6bf43bd38d93f1930c47c48bfc5380eb0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B3,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B3.csv,f32a1157ab793647ce989630a60775d11495411ac4df8918c2518242a4d67e23,f32a1157ab793647ce989630a60775d11495411ac4df8918c2518242a4d67e23,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B4,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B4.csv,689fc30db8bfe6b1d2d50047c1f3a84f5621a972c9f5031d61e64785a21b258a,689fc30db8bfe6b1d2d50047c1f3a84f5621a972c9f5031d61e64785a21b258a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B5,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B5.csv,1f7868ef25a10e0029557d0a673ff1a476e9aefcd5babd53b9de24fa1de415a2,1f7868ef25a10e0029557d0a673ff1a476e9aefcd5babd53b9de24fa1de415a2,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B6,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B6.csv,22a61925dbe316afa291a6005654d242c58faa21958608cd40aa87d9a52092a0,22a61925dbe316afa291a6005654d242c58faa21958608cd40aa87d9a52092a0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B7,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B7.csv,e25e18ecce7a4c392f270d653f36bca9235f92032c346e53585639282db66054,e25e18ecce7a4c392f270d653f36bca9235f92032c346e53585639282db66054,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B8,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B8.csv,7aa380af33579a30a614942c245e4c8d23cae9ab83894e63574db036f77b2e3e,7aa380af33579a30a614942c245e4c8d23cae9ab83894e63574db036f77b2e3e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed42_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B9,42,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed42_predictions_test_B9.csv,a6d24cd8c811b488b8441b103a7f1c6143e9709ff42f3baff972a32391cd7e4d,a6d24cd8c811b488b8441b103a7f1c6143e9709ff42f3baff972a32391cd7e4d,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B1,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B1.csv,386b4a3207ee1ea978fc5fd54da4ff38ca3d80f6d3015df8ba1076511a87d352,386b4a3207ee1ea978fc5fd54da4ff38ca3d80f6d3015df8ba1076511a87d352,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B10,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B10.csv,8c98ac147675569352cf69450cc606fc41292892623ef716320e6f80bf7e38b2,8c98ac147675569352cf69450cc606fc41292892623ef716320e6f80bf7e38b2,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B11B12,52,2751,120,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B11B12.csv,c68146955318e2508af2021487e444eaba8546e9016d0424c8d198456213e55d,c68146955318e2508af2021487e444eaba8546e9016d0424c8d198456213e55d,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B2,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B2.csv,14269c3383db353803278c11c52194a2d585788cb6a19b1d2c4dd0b70c277754,14269c3383db353803278c11c52194a2d585788cb6a19b1d2c4dd0b70c277754,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B3,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B3.csv,09e81661e8f36c14c84a782ef6acd8495077b674c8cba37ab6c6603433c1e0e2,09e81661e8f36c14c84a782ef6acd8495077b674c8cba37ab6c6603433c1e0e2,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B4,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B4.csv,48bb0f6c22b2d4f5739e2005f4d8601f53bed7097ee0b9ab14a69952eb56e3ae,48bb0f6c22b2d4f5739e2005f4d8601f53bed7097ee0b9ab14a69952eb56e3ae,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B5,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B5.csv,099c1e955c2bc36b320ea08218622c1d6754e7d8682e141d36f36fbe24bdf019,099c1e955c2bc36b320ea08218622c1d6754e7d8682e141d36f36fbe24bdf019,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B6,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B6.csv,aae61aa2c645f7d17b64494e24ec805e71bd5a8267de262226111825f85616e0,aae61aa2c645f7d17b64494e24ec805e71bd5a8267de262226111825f85616e0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B7,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B7.csv,697f38b6c37d94380fb27aa781b05456c70e57603f86524ee12c0c4c598a8d96,697f38b6c37d94380fb27aa781b05456c70e57603f86524ee12c0c4c598a8d96,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B8,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B8.csv,4e047107872f980de7a80928ac124a18ab14340fe1b19c03ddb70f3648185956,4e047107872f980de7a80928ac124a18ab14340fe1b19c03ddb70f3648185956,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed52_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B9,52,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed52_predictions_test_B9.csv,c90ba832c3a70fe10eb826c29a258dde9fab79f78a15dd88e3b585b00ccdbbc9,c90ba832c3a70fe10eb826c29a258dde9fab79f78a15dd88e3b585b00ccdbbc9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B1,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B1.csv,01773641a913b489be44e426cb0f59632505af56de1afb608016e3959134ac85,01773641a913b489be44e426cb0f59632505af56de1afb608016e3959134ac85,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B10,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B10.csv,c8590bfadb74d4ea6e691f8bacca5b5f3ac1b00cc4db8ca9ceeb9620311e6211,c8590bfadb74d4ea6e691f8bacca5b5f3ac1b00cc4db8ca9ceeb9620311e6211,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B11B12,62,2751,120,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B11B12.csv,e5bcc3b006d8f1c1e24998b9ce34acd96ed3769f4790db42eda194014280def0,e5bcc3b006d8f1c1e24998b9ce34acd96ed3769f4790db42eda194014280def0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B2,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B2.csv,27cd9bd49b5ef760a83164cc9415ac16de1767b28fe59d5161c4f0a9079175c0,27cd9bd49b5ef760a83164cc9415ac16de1767b28fe59d5161c4f0a9079175c0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B3,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B3.csv,24502f4de7918185a015fefb502d3658cc00ef2847ad76865d44ffe6a1f76c92,24502f4de7918185a015fefb502d3658cc00ef2847ad76865d44ffe6a1f76c92,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B4,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B4.csv,358b5d09def58247f3fccef8da64954b4231cfa920c1bd678eea0120eff3c4cd,358b5d09def58247f3fccef8da64954b4231cfa920c1bd678eea0120eff3c4cd,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B5,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B5.csv,f04a0c8f637ab8dff1dfb567721bb505ecd3dc0c02a5647695fcda51500100cd,f04a0c8f637ab8dff1dfb567721bb505ecd3dc0c02a5647695fcda51500100cd,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B6,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B6.csv,1a7bc491158e99f25628fcf7674419e25043651b28d225046fc146bbf0d2cf06,1a7bc491158e99f25628fcf7674419e25043651b28d225046fc146bbf0d2cf06,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B7,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B7.csv,f980a0e473413f81c73013b3263d6c7baa4f55e863a1ff462baa7a36be6f390b,f980a0e473413f81c73013b3263d6c7baa4f55e863a1ff462baa7a36be6f390b,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B8,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B8.csv,f513aa6b1ecb977febf4ec6d83d6feba40e9bfac3596908a58a057f7da2df8b6,f513aa6b1ecb977febf4ec6d83d6feba40e9bfac3596908a58a057f7da2df8b6,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed62_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B9,62,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed62_predictions_test_B9.csv,6384231015c197d19f8715ba7f7614f36ad0cf5ae0b78d166df3cbebf6b1db7b,6384231015c197d19f8715ba7f7614f36ad0cf5ae0b78d166df3cbebf6b1db7b,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B1,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B1.csv,604d324782a9ba1430d7a945174863339a19e474660877af7eb508503a5ffaa4,604d324782a9ba1430d7a945174863339a19e474660877af7eb508503a5ffaa4,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B10,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B10.csv,c54b280e1ddf99aead382e9feb08c9e079919836a740683622c17edce53bf018,c54b280e1ddf99aead382e9feb08c9e079919836a740683622c17edce53bf018,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B11B12,72,2751,120,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B11B12.csv,8e27941c6d912474316ecd5620008e424b60ae806c00f7984fbc67df74b3486a,8e27941c6d912474316ecd5620008e424b60ae806c00f7984fbc67df74b3486a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B2,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B2.csv,2e09758fc22cf29e15a9119b9d92a6bd9b9a821331ce01abf3b39c77b576915f,2e09758fc22cf29e15a9119b9d92a6bd9b9a821331ce01abf3b39c77b576915f,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B3,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B3.csv,af12f09d4b053451b40eb2a332eb37cc3b4774408f945fc1c8f8aeb00f2e84ff,af12f09d4b053451b40eb2a332eb37cc3b4774408f945fc1c8f8aeb00f2e84ff,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B4,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B4.csv,0167944c0a91aa0aae973ec038a83fa47bbd312cd324505e9aaa5d92d83b571a,0167944c0a91aa0aae973ec038a83fa47bbd312cd324505e9aaa5d92d83b571a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B5,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B5.csv,8131846ab3542b084849d154dc4de77ba7323a2c1a8bb72061bb7606104360c4,8131846ab3542b084849d154dc4de77ba7323a2c1a8bb72061bb7606104360c4,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B6,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B6.csv,5da55466b71455c5d6ce1e40cfa174734709ff3cdab14924cf73e76c617a9f28,5da55466b71455c5d6ce1e40cfa174734709ff3cdab14924cf73e76c617a9f28,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B7,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B7.csv,6ad38d6c27af3dfbcab4feb9f1f844c974d1a9d00c8d76f40d1b44cc07d5a867,6ad38d6c27af3dfbcab4feb9f1f844c974d1a9d00c8d76f40d1b44cc07d5a867,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B8,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B8.csv,24375bc0ae9eb9f625404ba9d5521295ddae9987e97dbf52c5ec04b8ccb4aee9,24375bc0ae9eb9f625404ba9d5521295ddae9987e97dbf52c5ec04b8ccb4aee9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed72_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B9,72,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed72_predictions_test_B9.csv,acacaed3dffee5c05d3aa89a19691cb8d63b79b0fcfcc6e1d96c582b73a16cf9,acacaed3dffee5c05d3aa89a19691cb8d63b79b0fcfcc6e1d96c582b73a16cf9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B1,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B1.csv,8b872864519865f9156a315ed1f6ac61eafcae131e476062ec3befc525cef582,8b872864519865f9156a315ed1f6ac61eafcae131e476062ec3befc525cef582,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B10,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B10.csv,987b13452c2357fcee36d0b16398965dc3fe1b4b77ea726130f5e43e1515d9a0,987b13452c2357fcee36d0b16398965dc3fe1b4b77ea726130f5e43e1515d9a0,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B11B12,82,2751,120,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B11B12.csv,a7868efcb5cd7a12506829911089326ea3d38b49bf9bee17345bac188f656ea8,a7868efcb5cd7a12506829911089326ea3d38b49bf9bee17345bac188f656ea8,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B2,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B2.csv,0c4089a24ab70fc699eaf0f121609e3d1b9ca478cf537e12ba569d05421595ac,0c4089a24ab70fc699eaf0f121609e3d1b9ca478cf537e12ba569d05421595ac,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B3,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B3.csv,3ec014d67577b1c16a662ba75f9178c5ac79e037c5238bbf88a348bc0cc361dc,3ec014d67577b1c16a662ba75f9178c5ac79e037c5238bbf88a348bc0cc361dc,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B4,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B4.csv,4a47f780e752a36fa33f1be521f102e629ee29e8cb22b97d4e33b67854af4d89,4a47f780e752a36fa33f1be521f102e629ee29e8cb22b97d4e33b67854af4d89,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B5,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B5.csv,52510cf8db8b001ca3e7b633d8aec4f0f86aabb40ba91876c42e12cef6633949,52510cf8db8b001ca3e7b633d8aec4f0f86aabb40ba91876c42e12cef6633949,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B6,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B6.csv,00e0c67c71ce8c4df5f15c9133f3b5cf656cef70222475e6c89d9024a451a130,00e0c67c71ce8c4df5f15c9133f3b5cf656cef70222475e6c89d9024a451a130,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B7,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B7.csv,ebaf2414ea51d926668829e30bb6e77cbb99d9778376e3b15de88e1aa2305f36,ebaf2414ea51d926668829e30bb6e77cbb99d9778376e3b15de88e1aa2305f36,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B8,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B8.csv,dcf396a2b1d8e5b427565fd27f8842e239450c50ac92523f0a57322b5c317de6,dcf396a2b1d8e5b427565fd27f8842e239450c50ac92523f0a57322b5c317de6,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D2-M,B9,82,2751,14,experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B9.csv,bb122ea98b0be8032d6b28cb5ddea4916063b3d7a91bf766d2916c7758ff1af4,bb122ea98b0be8032d6b28cb5ddea4916063b3d7a91bf766d2916c7758ff1af4,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D3-M,B1,42,1823,14,experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B1.csv,a7681e089bc2f95f67c34cc0ced16958dce6713b286690ad9d9a9ebd5b6c17eb,a7681e089bc2f95f67c34cc0ced16958dce6713b286690ad9d9a9ebd5b6c17eb,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D3-M,B10,42,1823,14,experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B10.csv,0a23ca573006de21c313c3bf3355db29d9c3bb11ec6d65c33d1f8d07d8f4f809,0a23ca573006de21c313c3bf3355db29d9c3bb11ec6d65c33d1f8d07d8f4f809,AUTHORITATIVE,none,,
